Date,Open,High,Low,Close,Adj Close,Volume,MA4,MA8
1986-03-31,0.5,0.51,0.47,0.48,0.38,268212000.0,0.48500000000000176,0.4624999999999994
1986-04-07,0.48,0.5,0.47,0.48,0.38,158580800.0,0.48750000000000177,0.4699999999999994
1986-04-14,0.48,0.53,0.48,0.53,0.42,236241600.0,0.4975000000000018,0.4799999999999994
1986-04-21,0.53,0.58,0.52,0.58,0.46,395584000.0,0.5175000000000017,0.4962499999999994
1986-04-28,0.58,0.58,0.48,0.54,0.43,191884000.0,0.5325000000000017,0.5087499999999994
1986-05-05,0.54,0.6,0.54,0.6,0.47,255634400.0,0.5625000000000018,0.5249999999999994
1986-05-12,0.6,0.67,0.59,0.64,0.51,474241600.0,0.5900000000000019,0.5437499999999993
1986-05-19,0.64,0.67,0.61,0.66,0.52,290595200.0,0.6100000000000019,0.5637499999999993
1986-05-26,0.66,0.67,0.65,0.66,0.52,130160800.0,0.6400000000000019,0.5862499999999993
1986-06-02,0.66,0.7,0.66,0.67,0.53,287761600.0,0.6575000000000019,0.6099999999999992
1986-06-09,0.67,0.68,0.63,0.65,0.51,238218400.0,0.6600000000000018,0.6249999999999992
1986-06-16,0.65,0.66,0.58,0.64,0.51,332813600.0,0.6550000000000018,0.6324999999999992
1986-06-23,0.64,0.66,0.61,0.64,0.51,139356000.0,0.6500000000000018,0.6449999999999991
1986-06-30,0.64,0.67,0.62,0.67,0.53,121122400.0,0.6500000000000018,0.6537499999999992
1986-07-07,0.67,0.67,0.61,0.66,0.52,313297600.0,0.6525000000000019,0.6562499999999992
1986-07-14,0.66,0.67,0.56,0.57,0.45,408800000.0,0.6350000000000018,0.6449999999999992
1986-07-21,0.59,0.62,0.58,0.61,0.48,252420000.0,0.6275000000000017,0.6387499999999993
1986-07-28,0.6,0.61,0.54,0.56,0.44,382480000.0,0.6000000000000018,0.6249999999999993
1986-08-04,0.56,0.58,0.55,0.56,0.45,179200000.0,0.5750000000000017,0.6137499999999994
1986-08-11,0.57,0.66,0.57,0.64,0.5,312552800.0,0.5925000000000018,0.6137499999999994
1986-08-18,0.64,0.65,0.62,0.65,0.51,191704800.0,0.6025000000000018,0.6149999999999994
1986-08-25,0.65,0.68,0.65,0.66,0.52,189901600.0,0.6275000000000018,0.6137499999999995
1986-09-01,0.66,0.66,0.61,0.63,0.5,161935200.0,0.6450000000000018,0.6099999999999994
1986-09-08,0.62,0.64,0.57,0.57,0.45,178869600.0,0.6275000000000017,0.6099999999999994
1986-09-15,0.58,0.63,0.57,0.6,0.47,203156800.0,0.6150000000000018,0.6087499999999993
1986-09-22,0.6,0.65,0.6,0.61,0.48,253153600.0,0.6025000000000017,0.6149999999999993
1986-09-29,0.6,0.62,0.56,0.6,0.48,190472800.0,0.5950000000000017,0.6199999999999992
1986-10-06,0.6,0.61,0.58,0.59,0.47,117639200.0,0.6000000000000018,0.6137499999999992
1986-10-13,0.59,0.63,0.58,0.6,0.47,198016000.0,0.6000000000000018,0.6074999999999992
1986-10-20,0.6,0.6,0.58,0.59,0.47,138913600.0,0.5950000000000017,0.5987499999999991
1986-10-27,0.6,0.62,0.59,0.62,0.49,198402400.0,0.6000000000000018,0.5974999999999991
1986-11-03,0.62,0.66,0.6,0.64,0.5,374466400.0,0.6125000000000018,0.6062499999999991
1986-11-10,0.64,0.65,0.62,0.63,0.5,139921600.0,0.6200000000000018,0.6099999999999991
1986-11-17,0.63,0.66,0.62,0.64,0.51,299135200.0,0.6325000000000018,0.613749999999999
1986-11-24,0.65,0.74,0.64,0.71,0.56,488017600.0,0.6550000000000018,0.6274999999999991
1986-12-01,0.71,0.78,0.7,0.78,0.62,395920000.0,0.6900000000000018,0.6512499999999991
1986-12-08,0.78,0.78,0.73,0.74,0.58,325029600.0,0.7175000000000018,0.6687499999999992
1986-12-15,0.73,0.76,0.72,0.75,0.59,221564000.0,0.7450000000000018,0.6887499999999992
1986-12-22,0.75,0.76,0.73,0.73,0.58,148540000.0,0.7500000000000018,0.7024999999999991
1986-12-29,0.73,0.74,0.72,0.73,0.58,129808000.0,0.7375000000000018,0.7137499999999991
1987-01-05,0.74,0.82,0.73,0.81,0.64,382480000.0,0.7550000000000019,0.7362499999999991
1987-01-12,0.81,0.92,0.79,0.87,0.69,475731200.0,0.7850000000000019,0.7649999999999991
1987-01-19,0.87,1.0,0.85,0.9,0.71,650720000.0,0.827500000000002,0.7887499999999992
1987-01-26,0.89,1.02,0.88,0.99,0.78,528080000.0,0.892500000000002,0.8149999999999992
1987-02-02,0.99,1.0,0.94,0.96,0.76,319194400.0,0.930000000000002,0.8424999999999991
1987-02-09,0.94,1.12,0.92,1.11,0.88,471828000.0,0.990000000000002,0.8874999999999992
1987-02-16,1.11,1.2,1.08,1.09,0.86,346141600.0,1.0375000000000019,0.9324999999999992
1987-02-23,1.09,1.27,1.06,1.25,0.99,516880000.0,1.1025000000000018,0.9974999999999992
1987-03-02,1.25,1.26,1.16,1.2,0.95,448974400.0,1.1625000000000019,1.046249999999999
1987-03-09,1.19,1.21,1.13,1.13,0.9,304500000.0,1.1675000000000018,1.0787499999999992
1987-03-16,1.13,1.25,1.12,1.22,0.96,336722400.0,1.2000000000000017,1.1187499999999992
1987-03-23,1.21,1.22,1.16,1.16,0.92,266352800.0,1.1775000000000018,1.1399999999999992
1987-03-30,1.13,1.28,1.11,1.28,1.01,517025600.0,1.1975000000000018,1.1799999999999993
1987-04-06,1.28,1.3,1.21,1.25,0.99,308700000.0,1.2275000000000018,1.1974999999999993
1987-04-13,1.25,1.31,1.19,1.28,1.01,311634400.0,1.242500000000002,1.2212499999999993
1987-04-20,1.28,1.38,1.24,1.33,1.05,386170400.0,1.285000000000002,1.2312499999999993
1987-04-27,1.33,1.43,1.31,1.43,1.13,346220000.0,1.3225000000000018,1.2599999999999993
1987-05-04,1.42,1.47,1.39,1.41,1.11,256267200.0,1.3625000000000018,1.2949999999999995
1987-05-11,1.38,1.42,1.34,1.4,1.1,265731200.0,1.3925000000000016,1.3174999999999994
1987-05-11,,,,,,,,
1987-05-18,1.4,1.4,1.29,1.32,1.05,260366400.0,,
1987-05-25,1.33,1.44,1.32,1.41,1.12,144194400.0,,
1987-06-01,1.42,1.42,1.38,1.39,1.1,169159200.0,,
1987-06-08,1.39,1.43,1.37,1.41,1.12,175565600.0,1.3825000000000016,
1987-06-15,1.41,1.52,1.36,1.46,1.16,313880000.0,1.4175000000000015,
1987-06-16,,,,,,,,
1987-06-22,1.47,1.54,1.43,1.45,1.14,154333200.0,,
1987-06-29,1.45,1.46,1.42,1.45,1.15,105543200.0,,
1987-07-06,1.46,1.49,1.3,1.36,1.07,256852400.0,,
1987-07-13,1.39,1.6,1.38,1.54,1.22,242695600.0,1.4500000000000017,
1987-07-20,1.54,1.55,1.45,1.52,1.2,122144400.0,1.4675000000000018,
1987-07-27,1.52,1.54,1.45,1.47,1.17,101774400.0,1.4725000000000017,
1987-08-03,1.46,1.69,1.43,1.66,1.31,179639600.0,1.5475000000000017,
1987-08-10,1.72,1.79,1.63,1.75,1.38,202792800.0,1.6000000000000016,1.5249999999999995
1987-08-10,,,,,,,,
1987-08-17,1.77,1.92,1.72,1.89,1.5,191438800.0,,
1987-08-24,1.89,1.91,1.84,1.86,1.47,168434000.0,,
1987-08-31,1.87,1.97,1.79,1.8,1.43,202949600.0,,
1987-09-07,1.79,1.98,1.73,1.95,1.54,149520000.0,1.8750000000000016,
1987-09-14,1.96,1.97,1.82,1.85,1.46,123127200.0,1.8650000000000018,
1987-09-21,1.85,2.07,1.79,2.05,1.63,206474800.0,1.9125000000000016,
1987-09-28,2.05,2.1,1.94,2.09,1.66,177564800.0,1.9850000000000014,
1987-10-05,2.09,2.13,1.9,1.93,1.53,217560000.0,1.9800000000000015,1.9274999999999998
1987-10-12,1.94,1.96,1.7,1.72,1.37,347200000.0,1.9475000000000016,1.9062499999999996
1987-10-19,1.72,1.72,1.17,1.27,1.0,540680000.0,1.7525000000000015,1.8324999999999996
1987-10-26,1.23,1.54,0.99,1.38,1.09,485240000.0,1.5750000000000015,1.7799999999999994
1987-11-02,1.38,1.41,1.22,1.35,1.07,294560000.0,1.4300000000000015,1.7049999999999994
1987-11-09,1.32,1.43,1.29,1.33,1.05,257320000.0,1.3325000000000016,1.6399999999999995
1987-11-16,1.35,1.38,1.19,1.27,1.0,288120000.0,1.3325000000000018,1.5424999999999995
1987-11-17,,,,,,,,
1987-11-23,1.27,1.35,1.24,1.25,0.99,114399600.0,,
1987-11-30,1.21,1.23,1.06,1.1,0.87,325920000.0,,
1987-12-07,1.11,1.29,1.11,1.21,0.96,259000000.0,,
1987-12-14,1.23,1.47,1.22,1.45,1.15,399840000.0,1.2525000000000017,
1987-12-21,1.45,1.54,1.44,1.52,1.21,139566000.0,1.3200000000000016,
1987-12-28,1.51,1.56,1.41,1.5,1.19,155400000.0,1.4200000000000017,
1988-01-04,1.53,1.65,1.41,1.43,1.13,401800000.0,1.4750000000000016,
1988-01-11,1.43,1.61,1.42,1.53,1.22,373240000.0,1.4950000000000017,1.3737499999999996
1988-01-18,1.54,1.54,1.37,1.4,1.11,505120000.0,1.4650000000000016,1.3924999999999996
1988-01-25,1.41,1.49,1.38,1.48,1.18,275240000.0,1.4600000000000017,1.4399999999999997
1988-02-01,1.49,1.52,1.38,1.38,1.1,237160000.0,1.4475000000000018,1.4612499999999997
1988-02-08,1.38,1.48,1.35,1.46,1.16,208600000.0,1.4300000000000017,1.4625
1988-02-12,,,,,,,,
1988-02-15,1.46,1.53,1.43,1.49,1.19,161291200.0,,
1988-02-22,1.48,1.56,1.47,1.49,1.19,207065600.0,,
1988-02-29,1.49,1.68,1.48,1.67,1.33,314720000.0,,
1988-03-07,1.67,1.71,1.59,1.63,1.3,205240000.0,1.5700000000000018,
1988-03-14,1.63,1.66,1.58,1.6,1.27,232850800.0,1.597500000000002,
1988-03-21,1.58,1.59,1.43,1.43,1.14,251834800.0,1.5825000000000018,
1988-03-28,1.43,1.5,1.38,1.43,1.14,243880000.0,1.5225000000000017,
1988-04-04,1.42,1.51,1.38,1.46,1.17,221480000.0,1.4800000000000018,1.525
1988-04-11,1.49,1.51,1.38,1.41,1.12,221760000.0,1.4325000000000019,1.515
1988-04-18,1.42,1.48,1.39,1.43,1.14,220833200.0,1.4325000000000019,1.5074999999999998
1988-04-25,1.44,1.5,1.43,1.46,1.17,160409200.0,1.440000000000002,1.48125
1988-05-02,1.46,1.54,1.45,1.47,1.17,152003600.0,1.442500000000002,1.4612500000000002
1988-05-09,1.47,1.47,1.41,1.45,1.15,125344800.0,1.452500000000002,1.4425000000000001
1988-05-16,1.45,1.5,1.38,1.38,1.1,193684400.0,1.440000000000002,1.4362500000000002
1988-05-16,,,,,,,,
1988-05-23,1.38,1.43,1.33,1.42,1.13,157794000.0,,
1988-05-30,1.43,1.54,1.42,1.54,1.22,165480000.0,,
1988-06-06,1.53,1.62,1.53,1.59,1.27,295400000.0,,
1988-06-13,1.61,1.64,1.58,1.6,1.27,191556400.0,1.5375000000000019,
1988-06-20,1.58,1.64,1.57,1.61,1.28,135965200.0,1.585000000000002,
1988-06-27,1.59,1.67,1.59,1.66,1.32,149716000.0,1.6150000000000018,
1988-07-04,1.66,1.7,1.61,1.62,1.29,118000400.0,1.6225000000000018,
1988-07-11,1.62,1.62,1.58,1.61,1.28,108883600.0,1.6250000000000018,1.5812500000000003
1988-07-18,1.62,1.64,1.52,1.52,1.21,152191200.0,1.6025000000000016,1.5937500000000002
1988-07-25,1.53,1.59,1.51,1.58,1.26,143894800.0,1.5825000000000016,1.5987500000000003
1988-08-01,1.59,1.63,1.57,1.58,1.26,109911200.0,1.5725000000000016,1.5975000000000004
1988-08-08,1.59,1.6,1.49,1.52,1.21,132826400.0,1.5500000000000014,1.5875000000000004
1988-08-15,1.51,1.54,1.45,1.46,1.16,177450000.0,1.5350000000000015,1.5687500000000005
1988-08-15,,,,,,,,
1988-08-22,1.44,1.46,1.4,1.44,1.15,156769200.0,,
1988-08-29,1.46,1.47,1.38,1.42,1.13,194630800.0,,
1988-09-05,1.43,1.46,1.35,1.45,1.16,191122400.0,,
1988-09-12,1.46,1.53,1.43,1.51,1.21,198951200.0,1.4550000000000014,
1988-09-19,1.5,1.58,1.47,1.56,1.25,133327600.0,1.4850000000000017,
1988-09-26,1.56,1.58,1.52,1.54,1.23,133420000.0,1.5150000000000017,
1988-10-03,1.54,1.54,1.37,1.42,1.13,222745600.0,1.5075000000000016,
1988-10-10,1.41,1.42,1.34,1.38,1.11,245462000.0,1.4750000000000016,1.4650000000000007
1988-10-17,1.38,1.49,1.37,1.46,1.17,202669600.0,1.4500000000000015,1.467500000000001
1988-10-24,1.47,1.47,1.37,1.38,1.1,159308800.0,1.4100000000000015,1.462500000000001
1988-10-31,1.38,1.38,1.31,1.35,1.08,247844800.0,1.3925000000000014,1.450000000000001
1988-11-07,1.33,1.42,1.32,1.38,1.1,183733200.0,1.3925000000000014,1.433750000000001
1988-11-14,1.38,1.4,1.35,1.36,1.08,112551600.0,1.3675000000000015,1.4087500000000008
1988-11-21,1.34,1.35,1.27,1.3,1.04,151594800.0,1.3475000000000015,1.378750000000001
1988-11-21,,,,,,,,
1988-11-28,1.3,1.42,1.29,1.4,1.12,236437600.0,,
1988-12-05,1.41,1.43,1.38,1.4,1.12,115474800.0,,
1988-12-12,1.4,1.45,1.37,1.43,1.15,182448000.0,,
1988-12-19,1.44,1.5,1.43,1.47,1.18,224366800.0,1.4250000000000014,
1988-12-26,1.46,1.48,1.42,1.44,1.15,77758800.0,1.4350000000000014,
1989-01-02,1.44,1.55,1.43,1.52,1.22,211489600.0,1.4650000000000012,
1989-01-09,1.54,1.55,1.47,1.54,1.24,170744000.0,1.4925000000000013,
1989-01-16,1.54,1.57,1.41,1.46,1.17,460712000.0,1.4900000000000013,1.4575000000000014
1989-01-23,1.46,1.5,1.29,1.34,1.08,731799600.0,1.4650000000000012,1.4500000000000013
1989-01-30,1.34,1.44,1.31,1.4,1.12,546702800.0,1.4350000000000014,1.4500000000000013
1989-02-06,1.41,1.41,1.32,1.33,1.07,237014400.0,1.3825000000000014,1.4375000000000013
1989-02-13,1.31,1.33,1.26,1.31,1.05,457483600.0,1.3450000000000013,1.4175000000000013
1989-02-17,,,,,,,,
1989-02-20,1.32,1.35,1.29,1.29,1.03,169094800.0,,
1989-02-27,1.29,1.31,1.21,1.24,1.0,306544000.0,,
1989-03-06,1.25,1.29,1.22,1.25,1.0,220413200.0,,
1989-03-13,1.25,1.28,1.21,1.25,1.0,203117600.0,1.2575000000000012,
1989-03-20,1.25,1.27,1.21,1.23,0.99,143351600.0,1.2425000000000013,
1989-03-27,1.22,1.28,1.2,1.27,1.02,164477600.0,1.2500000000000013,
1989-04-03,1.27,1.34,1.21,1.33,1.07,228407200.0,1.2700000000000014,
1989-04-10,1.33,1.41,1.31,1.38,1.11,243614000.0,1.3025000000000013,1.2800000000000011
1989-04-17,1.38,1.49,1.36,1.43,1.15,355499200.0,1.3525000000000014,1.2975000000000012
1989-04-24,1.43,1.45,1.38,1.39,1.12,164085600.0,1.3825000000000012,1.3162500000000013
1989-05-01,1.38,1.53,1.38,1.48,1.19,291653600.0,1.4200000000000013,1.3450000000000013
1989-05-08,1.48,1.61,1.48,1.61,1.29,388805200.0,1.4775000000000014,1.3900000000000012
1989-05-15,1.6,1.65,1.6,1.63,1.31,334264000.0,1.5275000000000014,1.4400000000000013
1989-05-22,1.63,1.75,1.62,1.73,1.39,241838800.0,1.6125000000000014,1.4975000000000014
1989-05-22,,,,,,,,
1989-05-29,1.72,1.77,1.68,1.75,1.41,132778800.0,,
1989-06-05,1.74,1.75,1.65,1.68,1.35,179306400.0,,
1989-06-12,1.67,1.79,1.55,1.59,1.28,316638000.0,,
1989-06-19,1.59,1.6,1.5,1.57,1.26,177153200.0,1.6475000000000013,
1989-06-26,1.57,1.58,1.41,1.47,1.19,236227600.0,1.5775000000000015,
1989-07-03,1.49,1.5,1.43,1.47,1.19,111885200.0,1.5250000000000015,
1989-07-10,1.46,1.47,1.41,1.46,1.17,263625600.0,1.4925000000000015,
1989-07-17,1.46,1.47,1.38,1.43,1.15,305684400.0,1.4575000000000014,1.5525000000000015
1989-07-24,1.42,1.42,1.35,1.41,1.13,212996000.0,1.4425000000000014,1.5100000000000016
1989-07-31,1.4,1.53,1.39,1.53,1.23,177276400.0,1.4575000000000016,1.4912500000000015
1989-08-07,1.54,1.63,1.47,1.5,1.2,238002800.0,1.4675000000000016,1.4800000000000015
1989-08-14,1.48,1.52,1.43,1.51,1.21,156119600.0,1.4875000000000016,1.4725000000000015
1989-08-21,1.51,1.61,1.5,1.6,1.29,186905600.0,1.5350000000000015,1.4887500000000014
1989-08-21,,,,,,,,
1989-08-28,1.59,1.61,1.56,1.59,1.29,126268800.0,,
1989-09-04,1.59,1.62,1.57,1.61,1.3,92825600.0,,
1989-09-11,1.6,1.67,1.58,1.61,1.3,146756400.0,,
1989-09-18,1.59,1.64,1.54,1.6,1.29,133890400.0,1.6025000000000014,
1989-09-25,1.6,1.63,1.57,1.59,1.28,113209600.0,1.6025000000000014,
1989-10-02,1.59,1.72,1.54,1.72,1.39,268514400.0,1.6300000000000014,
1989-10-09,1.71,1.8,1.61,1.63,1.32,230848800.0,1.6350000000000013,
1989-10-16,1.6,1.77,1.52,1.71,1.38,298099200.0,1.6625000000000014,1.6325000000000012
1989-10-23,1.71,1.73,1.59,1.62,1.3,189056000.0,1.6700000000000017,1.6362500000000013
1989-10-30,1.62,1.67,1.54,1.54,1.25,216871200.0,1.6250000000000016,1.6275000000000013
1989-11-06,1.55,1.68,1.54,1.67,1.35,142522800.0,1.6350000000000013,1.6350000000000013
1989-11-13,1.66,1.69,1.56,1.6,1.29,108827600.0,1.6075000000000015,1.6350000000000013
1989-11-17,,,,,,,,
1989-11-20,1.61,1.66,1.59,1.6,1.29,93528400.0,,
1989-11-27,1.6,1.62,1.52,1.57,1.27,150785600.0,,
1989-12-04,1.56,1.63,1.46,1.49,1.21,246276800.0,,
1989-12-11,1.46,1.48,1.16,1.21,0.97,722027600.0,1.4675000000000014,
1989-12-18,1.21,1.33,1.21,1.3,1.05,306446000.0,1.3925000000000014,
1989-12-25,1.31,1.31,1.22,1.26,1.02,173989200.0,1.3150000000000013,
1990-01-01,1.26,1.38,1.25,1.35,1.09,184004800.0,1.2800000000000011,
1990-01-08,1.34,1.36,1.21,1.23,1.0,192595200.0,1.2850000000000013,1.3762500000000015
1990-01-15,1.23,1.28,1.15,1.22,0.99,277928000.0,1.2650000000000012,1.3287500000000017
1990-01-22,1.21,1.24,1.15,1.17,0.95,187266800.0,1.2425000000000013,1.2787500000000016
1990-01-29,1.18,1.24,1.15,1.22,0.99,153966400.0,1.2100000000000013,1.2450000000000017
1990-02-05,1.22,1.26,1.15,1.22,0.99,210708400.0,1.2075000000000014,1.2462500000000016
1990-02-12,1.22,1.25,1.2,1.21,0.97,124580400.0,1.2050000000000014,1.2350000000000017
1990-02-16,,,,,,,,
1990-02-19,1.2,1.23,1.16,1.19,0.96,161072800.0,,
1990-02-26,1.18,1.24,1.18,1.21,0.98,142923200.0,,
1990-03-05,1.2,1.34,1.2,1.32,1.07,249256000.0,,
1990-03-12,1.33,1.46,1.29,1.44,1.17,294828800.0,1.2900000000000014,
1990-03-19,1.45,1.54,1.43,1.51,1.22,358873200.0,1.3700000000000014,
1990-03-26,1.52,1.55,1.43,1.44,1.17,158961600.0,1.4275000000000013,
1990-04-02,1.43,1.5,1.41,1.42,1.16,166160400.0,1.4525000000000012,
1990-04-09,1.42,1.57,1.41,1.54,1.25,165440800.0,1.4775000000000014,1.383750000000001
1990-04-16,1.55,1.58,1.42,1.44,1.17,339110800.0,1.4600000000000013,1.415000000000001
1990-04-23,1.44,1.45,1.36,1.4,1.13,205808400.0,1.4500000000000015,1.438750000000001
1990-04-30,1.4,1.46,1.39,1.43,1.16,192819200.0,1.4525000000000015,1.452500000000001
1990-05-07,1.42,1.53,1.42,1.52,1.24,184993200.0,1.4475000000000013,1.462500000000001
1990-05-14,1.53,1.53,1.41,1.42,1.15,218780800.0,1.4425000000000012,1.451250000000001
1990-05-21,1.41,1.52,1.38,1.43,1.16,310634800.0,1.450000000000001,1.450000000000001
1990-05-21,,,,,,,,
1990-05-28,1.43,1.5,1.4,1.46,1.18,195087200.0,,
1990-06-04,1.46,1.46,1.34,1.37,1.11,302730400.0,,
1990-06-11,1.35,1.46,1.35,1.41,1.15,186586400.0,,
1990-06-18,1.4,1.52,1.37,1.48,1.21,228984000.0,1.430000000000001,
1990-06-25,1.48,1.6,1.44,1.6,1.3,230403600.0,1.465000000000001,
1990-07-02,1.59,1.61,1.54,1.6,1.3,137858000.0,1.522500000000001,
1990-07-09,1.61,1.71,1.6,1.67,1.36,334121200.0,1.587500000000001,
1990-07-16,1.67,1.68,1.43,1.46,1.19,345688000.0,1.582500000000001,1.5062500000000014
1990-07-23,1.46,1.54,1.43,1.48,1.2,177920400.0,1.552500000000001,1.5087500000000014
1990-07-30,1.46,1.56,1.42,1.47,1.2,191766400.0,1.520000000000001,1.5212500000000015
1990-08-06,1.39,1.46,1.37,1.38,1.13,169954400.0,1.447500000000001,1.5175000000000014
1990-08-13,1.36,1.44,1.28,1.3,1.06,179085200.0,1.4075000000000009,1.4950000000000014
1990-08-20,1.3,1.34,1.2,1.27,1.03,143984400.0,1.3550000000000009,1.4537500000000014
1990-08-20,,,,,,,,
1990-08-27,1.31,1.37,1.29,1.32,1.08,142660000.0,,
1990-09-03,1.3,1.34,1.25,1.3,1.06,73150000.0,,
1990-09-10,1.32,1.32,1.18,1.21,0.99,141458800.0,,
1990-09-17,1.21,1.26,1.11,1.12,0.92,159885600.0,1.2375000000000012,
1990-09-24,1.12,1.12,0.97,1.04,0.85,177242800.0,1.167500000000001,
1990-10-01,1.05,1.14,0.94,1.0,0.82,251966400.0,1.0925000000000011,
1990-10-08,1.03,1.04,0.91,1.01,0.82,191161600.0,1.042500000000001,
1990-10-15,1.02,1.13,0.87,1.12,0.91,516012000.0,1.042500000000001,1.140000000000002
1990-10-22,1.12,1.12,1.06,1.07,0.87,212318400.0,1.0500000000000012,1.108750000000002
1990-10-29,1.08,1.16,1.03,1.13,0.93,152387200.0,1.0825000000000011,1.0875000000000017
1990-11-05,1.15,1.28,1.14,1.27,1.03,242424000.0,1.1475000000000013,1.0950000000000015
1990-11-12,1.27,1.33,1.24,1.25,1.02,205632000.0,1.1800000000000013,1.1112500000000014
1990-11-16,,,,,,,,
1990-11-19,1.27,1.32,1.24,1.3,1.06,138488000.0,,
1990-11-26,1.29,1.38,1.29,1.31,1.07,167291600.0,,
1990-12-03,1.33,1.53,1.32,1.52,1.24,349462400.0,,
1990-12-10,1.51,1.52,1.39,1.42,1.17,272157200.0,1.387500000000001,
1990-12-17,1.39,1.62,1.39,1.61,1.32,309990800.0,1.4650000000000012,
1990-12-24,1.6,1.61,1.53,1.54,1.26,80844400.0,1.5225000000000013,
1990-12-31,1.54,1.58,1.5,1.54,1.26,122740800.0,1.5275000000000012,
1991-01-07,1.54,1.69,1.52,1.68,1.37,434932400.0,1.5925000000000011,1.490000000000001
1991-01-14,1.64,1.88,1.64,1.79,1.47,582111600.0,1.6375000000000008,1.551250000000001
1991-01-21,1.78,1.92,1.78,1.91,1.56,363510000.0,1.7300000000000006,1.6262500000000009
1991-01-28,1.9,2.07,1.87,1.99,1.63,378238000.0,1.8425000000000005,1.685000000000001
1991-02-04,1.99,2.15,1.96,2.14,1.75,420064400.0,1.9575000000000005,1.775000000000001
1991-02-11,2.14,2.2,2.03,2.06,1.69,386654800.0,2.0250000000000004,1.8312500000000012
1991-02-15,,,,,,,,
1991-02-18,2.05,2.22,2.05,2.13,1.75,215832400.0,,
1991-02-25,2.15,2.16,2.01,2.06,1.69,284289600.0,,
1991-03-04,2.07,2.44,2.04,2.32,1.9,424429600.0,,
1991-03-11,2.3,2.41,2.22,2.37,1.94,253876000.0,2.2199999999999998,
1991-03-18,2.35,2.51,2.22,2.26,1.85,408209200.0,2.2524999999999995,
1991-03-25,2.27,2.51,2.26,2.43,1.99,184601200.0,2.3449999999999993,
1991-04-01,2.43,2.6,2.41,2.48,2.03,243706400.0,2.3849999999999993,
1991-04-08,2.47,2.62,2.38,2.56,2.1,282909200.0,2.432499999999999,2.3262500000000017
1991-04-15,2.21,2.32,2.12,2.13,1.75,794558800.0,2.399999999999999,2.3262500000000017
1991-04-22,2.12,2.25,2.06,2.09,1.72,260050000.0,2.314999999999999,2.330000000000002
1991-04-29,2.09,2.15,1.68,1.75,1.44,960341200.0,2.132499999999999,2.258750000000002
1991-05-06,1.73,1.9,1.72,1.83,1.5,284883200.0,1.9499999999999988,2.1912500000000015
1991-05-13,1.87,1.92,1.66,1.68,1.38,458357200.0,1.8374999999999988,2.1187500000000012
1991-05-20,1.69,1.7,1.57,1.64,1.34,286255200.0,1.7249999999999988,2.0200000000000014
1991-05-20,,,,,,,,
1991-05-27,1.64,1.71,1.62,1.68,1.38,232912400.0,,
1991-06-03,1.68,1.77,1.63,1.65,1.36,214723600.0,,
1991-06-10,1.64,1.68,1.46,1.47,1.21,307073200.0,,
1991-06-17,1.46,1.54,1.46,1.5,1.23,235071200.0,1.5749999999999988,
1991-06-24,1.49,1.55,1.44,1.48,1.22,266047600.0,1.524999999999999,
1991-07-01,1.51,1.64,1.49,1.63,1.34,239223600.0,1.5199999999999991,
1991-07-08,1.62,1.72,1.61,1.67,1.37,242191600.0,1.5699999999999992,
1991-07-15,1.67,1.67,1.51,1.64,1.35,274162000.0,1.604999999999999,1.5900000000000014
1991-07-22,1.63,1.66,1.59,1.6,1.32,128304400.0,1.634999999999999,1.5800000000000014
1991-07-29,1.62,1.79,1.59,1.79,1.47,242351200.0,1.6749999999999987,1.5975000000000013
1991-08-05,1.78,1.85,1.71,1.81,1.49,219164400.0,1.7099999999999986,1.6400000000000012
1991-08-12,1.81,1.96,1.8,1.9,1.56,233545200.0,1.7749999999999988,1.6900000000000013
1991-08-19,1.77,1.98,1.73,1.89,1.56,287837200.0,1.8474999999999988,1.7412500000000013
1991-08-19,,,,,,,,
1991-08-26,1.89,1.94,1.87,1.89,1.56,122256400.0,,
1991-09-02,1.88,1.9,1.8,1.84,1.52,86329600.0,,
1991-09-09,1.85,1.91,1.73,1.74,1.43,193317600.0,,
1991-09-16,1.76,1.82,1.66,1.81,1.49,207256000.0,1.8199999999999985,
1991-09-23,1.79,1.81,1.72,1.75,1.44,95564000.0,1.7849999999999986,
1991-09-30,1.76,1.85,1.7,1.72,1.42,118235600.0,1.7549999999999986,
1991-10-07,1.71,1.75,1.66,1.73,1.43,161742000.0,1.7524999999999986,
1991-10-14,1.75,1.98,1.74,1.96,1.62,299882800.0,1.7899999999999987,1.8050000000000015
1991-10-21,1.97,2.01,1.81,1.83,1.51,194650400.0,1.8099999999999987,1.7975000000000012
1991-10-28,1.84,1.88,1.77,1.82,1.5,190103200.0,1.8349999999999989,1.7950000000000013
1991-11-04,1.81,1.92,1.7,1.9,1.57,330061200.0,1.8774999999999986,1.815000000000001
1991-11-11,1.91,1.97,1.78,1.79,1.47,240626400.0,1.8349999999999984,1.812500000000001
1991-11-18,1.79,1.88,1.78,1.83,1.51,224246400.0,1.8349999999999986,1.8225000000000011
1991-11-18,,,,,,,,
1991-11-25,1.82,1.87,1.79,1.81,1.5,78758400.0,,
1991-12-02,1.81,1.86,1.73,1.74,1.44,149623600.0,,
1991-12-09,1.75,1.81,1.73,1.8,1.49,122970400.0,,
1991-12-16,1.8,1.86,1.79,1.79,1.48,151286800.0,1.7849999999999986,
1991-12-23,1.8,1.99,1.79,1.96,1.62,148492400.0,1.8224999999999985,
